Eccentricity,Semimajor Axis (m),Inclination (deg),RAAN (deg),Argument of Periapsis (deg),Mean Anomaly (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (m),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.0002709889847594,42164916.85196325,0.095995866820017,86.77969001613442,104.64184228563626,-81.27807433846962,278.6912301356887,-0.0038706094631563,-97.02760149512044,35785050.214714095,-14498583.975153675,39591976.913931645,27979.58081734976,-2886.965766864856,-1058.087466822689,4.729729881904915
0.0002962410452618,42165697.47813847,0.0961761694103338,86.86448377135967,102.7325228618148,-49.37042166629488,310.60380875596707,-0.0186671023631264,-97.02168573577374,35779428.759745814,-32389299.62825444,26985003.204728693,56764.675244636135,-1967.8961322800524,-2363.094227897346,3.0813821887867707
0.0003153690933679,42166464.450325176,0.0962495244195573,86.96909980105164,101.76775655047489,-18.42936674059513,341.55920428523365,-0.0283231690455094,-97.00857367829175,35775711.87504431,-41550647.64571315,7105329.54853449,70333.27241902544,-518.0940838000125,-3031.5435833562374,0.5998454849695609
0.0003131640652314,42166368.79898229,0.0962431400138532,87.01901158306043,102.05771875935396,11.31072260006873,11.317763603461698,-0.0302688192503109,-96.9922705995382,35775283.4403377,-39510999.098918565,-14689710.00535774,64996.01385019667,1071.5859094094824,-2882.802203698821,-2.049400857733877
0.0002918726891872,42165568.19281298,0.0962815469782285,86.99584310260832,102.01482630970352,41.45806612564801,41.48021592917387,-0.0240439408205716,-96.97801046459529,35778209.424279824,-26819872.824272696,-32524608.97868528,42142.6232397095,2372.2699937512584,-1956.9554954333616,-4.153305619114195
0.0002664736848196,42164891.7109111,0.0964328285539721,86.96259311232079,101.4856599035611,72.1037586714378,72.13281979979234,-0.011396175327495,-96.96995818125323,35783304.716870606,-6899791.696832815,-41593028.02041376,7887.161895237047,3033.298189796448,-503.9797404687585,-5.143033173122319
0.0002425837957737,42164891.396579616,0.0966255863826407,86.97981539978201,101.75001824355634,101.90629279089325,101.93349110555856,0.0042246098151956,-96.96984428349896,35788867.03492925,14879699.243443668,-39454403.60422703,-28564.51259966773,2876.952187871258,1084.227467714633,-4.748718871235095
0.0002183114486672,42165504.8152512,0.0967478689512468,87.03545202398772,102.77488472104667,130.9091093562633,130.92801229460733,0.0186122484622497,-96.97695693258916,35793397.099469244,32651850.976598665,-26688792.06870027,-57391.885780476994,1945.9189722535727,2379.8996233451226,-3.0735883985693166
0.0001978870488803,42166217.97129808,0.0967756109257301,87.07024751226533,102.82545045019742,160.90537928528795,160.91279559364168,0.0279299246348454,-96.98894541397682,35795966.20331322,41632526.09726682,-6736671.0905812215,-70809.27883867983,491.2225397135135,3034.508318661895,-0.5666475558941931
0.0001928036255834,42166417.65499149,0.0967856559801074,87.04851860737399,101.55396773034796,-167.72100232841953,192.27430006826967,0.0297227623842886,-97.00278276891326,35796224.58835442,39405514.70478213,15029236.131455312,-65169.45074641401,-1095.5646294443857,2872.142639118857,2.0980216176618605
0.0002077147816051,42165852.89784161,0.0968644238272413,86.99350175194363,101.7685793777742,-137.79980886221662,222.18420561819053,0.0235574163427726,-97.0154137147102,35794205.018022865,26570592.49016639,32749172.28741059,-41954.64236889363,-2387.496230061589,1936.5155019960876,4.202469379488264
0.0002331102804283,42164959.969647005,0.0970199430032953,86.95881602458138,104.07893389685402,-109.99279013301138,249.98210970759413,0.0111245652049287,-97.02397595564962,35790185.576621614,6582136.079503419,41651444.85974971,-7388.121575821058,-3036.802485528802,479.2219865912625,5.178085292201037
0.0002595605718459,42164633.94473399,0.0971811978644382,86.97334227258635,105.30200487563958,-81.14596016888626,278.824649347465,-0.0042208481556955,-97.02597694113844,35784815.19903867,-15178501.050859086,39336074.9120628,29231.66628644937,-2868.3256732613218,-1107.6416126715558,4.759080002631531
0.0002884670577932,42165359.24872823,0.0972724339637104,87.0148102319142,104.01859284843373,-49.82002958831265,310.15470912101955,-0.0183598820232132,-97.01999800934485,35779376.6412856,-32849420.15017692,26422872.375503443,58029.78153936935,-1926.8914263967545,-2396.636530518045,3.054998431956629
0.000316087034576,42166475.416616015,0.0972876981896832,87.03131968642207,102.66471555785996,-18.40126815462616,341.5872937024527,-0.0275137810830918,-97.00691425071912,35775692.053110555,-41666884.91803034,6388343.510392636,71216.88761177588,-465.78307580334246,-3040.022292962843,0.5224977596203443
0.0003230086490747,42166767.917081565,0.0973035466743744,86.99081674093141,102.37120961211318,12.01212136999859,12.019827729417573,-0.0292591194301642,-96.99051940227687,35775309.11665687,-39252025.10227051,-15368386.173371663,65198.44971422224,1121.0906498244572,-2863.9270532489227,-2.1566139587018216
0.0003042857837336,42165957.86171038,0.0974061630132575,86.92025782496772,101.30563006958394,43.228441775398856,43.25233019685695,-0.0231746388749,-96.97628674371524,35778474.02524562,-26255612.69822446,-32982130.42720079,41559.158227389205,2405.605596903926,-1915.8207706018368,-4.258752341410366
0.000277243404795,42164936.46649364,0.0975882131081862,86.88060272158866,98.88111464073351,75.7753369769708,75.80613528092556,-0.010937455548777,-96.96878726800593,35783930.00370705,-6182558.213151098,-41706304.36383004,6649.219268873099,3041.477281614767,-451.7059944505826,-5.214548064171568
0.0002516691724451,42164631.06782284,0.0977486656096934,86.89504117996901,97.11959512081869,107.60685940709423,107.6343449672921,0.0041493801648526,-96.9697963669878,35789706.31434695,15556504.293591715,-39193383.07105145,-30122.801350374477,2857.8125801348624,1133.5235127907958,-4.763632110990994
0.0002241870352992,42165220.95568441,0.0978079102105881,86.92024662840237,96.8840168514324,137.90127154953228,137.91849076669106,0.0180538221913813,-96.97816005333166,35794098.871059164,33106101.595263105,-26124319.21635461,-58828.834524833226,1904.6709078011447,2412.959527310451,-3.025411582992425
0.0001978599512058,42166169.289228514,0.0977976884881045,86.89489490699496,96.44377339558928,168.44892749860423,168.45346648677918,0.0270893950257646,-96.9909124394878,35796206.38234233,41742275.39157272,-6021008.497744039,-71701.70005118108,438.9778730551236,3042.485872928832,-0.4668842638144411
0.0001863150223589,42166662.411340654,0.0978285254378227,86.8063616740917,95.20667530218792,-160.1452656885725,199.8474846146801,0.0288860634676985,-97.0046559228357,35795914.86520453,39141388.08885241,15703443.358495668,-65233.70360216395,-1144.7888962350494,2852.9137260619573,2.222988183412049
0.0001965373235597,42166217.38131107,0.0979743111892254,86.70684642012301,96.47223373021062,-131.2312772227991,228.75178809405585,0.0230071353799174,-97.01644056260876,35793543.42350851,26003521.609434318,33200388.57639336,-41130.72639336587,-2420.48354242946,1895.2222148254928,4.318299982260292
0.000219729564114,42165148.72868616,0.0981914881284045,86.66062199535844,101.08375968910632,-105.71461042893894,254.26115334989703,0.01105281308927,-97.0239086918664,35789522.98420669,5864565.010861787,41757854.246997744,-5864.86152033,-3044.648234884744,426.94120230598696,5.251576544770473
0.0002459974736638,42164455.191534616,0.0983564047948031,86.6756705020971,104.88500940277572,-79.4465176959272,280.5257683488813,-0.0037759185785464,-97.02513302094594,35784420.92818015,-15853310.52047241,39068566.29050091,31057.777635019254,-2848.868908506978,-1156.82527096548,4.767110816675718
0.0002765577150392,42164955.05201086,0.0983912909761819,86.68790569305972,105.15649420550602,-49.64544976546899,310.33039449532754,-0.0175358199869343,-97.01892346178968,35779269.21955988,-33299464.548896883,25853220.32660089,59653.11003637124,-1885.354865218304,-2429.438661820063,2.991190427787231
0.0003112679732314,42166286.06825492,0.0983583518612771,86.62107205576461,104.10544679111922,-18.44528845029665,341.5434218488319,-0.0265919970097839,-97.00591013759862,35775698.74926445,-41770712.30269107,5669943.142351193,72155.92125654707,-413.3716238944853,-3047.5839571284846,0.4000388978408556
0.0003295372473645,42167051.990802,0.0984118352125912,86.47279615280264,103.74738422899335,12.140339761622556,12.148284610634404,-0.0285789331964903,-96.9895161441853,35775330.35420848,-38981600.45698713,-16041988.4367777,65133.256360657135,1170.234994454179,-2844.2091966187563,-2.306754811957113
0.0003176197542252,42166435.80665673,0.098626852936583,86.32972681970554,102.26722385150914,43.84270132693787,43.86791973719787,-0.0230151793185333,-96.97524192856828,35778641.305602655,-25683887.21380151,-33429481.887341324,40436.99081595019,2438.220597295656,-1874.1448086897533,-4.394975830942698
0.0002918462495396,42165153.96273343,0.0989046812173284,86.27276870495632,98.40113046972158,77.84758101115666,77.8802772119688,-0.0114130896472622,-96.96807068524136,35784429.877041414,-5463786.775414168,-41807045.5471438,4720.326548374687,3048.7671667004106,-399.3305065793568,-5.296503953017752
0.0002671297917675,42164460.200175904,0.099082276156201,86.28958996128975,94.538376738547,111.77797291256694,111.8063954703474,0.0031360118421163,-96.9700223007811,35790504.63202892,16228528.82219036,-38920793.18457765,-32361.02231823728,2837.846556333061,1182.4546459101991,-4.764911401981771
0.0002391269686842,42164887.38511152,0.0991018837750417,86.29379421540689,92.5524333206264,143.84446381411303,143.8606264846428,0.0167857988105976,-96.97966703754462,35794892.23328103,33550530.86452692,-25552349.807975475,-60766.40569343089,1862.8826149487315,2445.277777425049,-2.9420113275041126
0.0002084298134014,42165989.74284146,0.0990618510855334,86.21204217764682,90.868201671496,175.69320038051055,175.6949935553314,0.0259500574774006,-96.99341680116363,35796616.589778766,41839841.85715774,-5303977.318644576,-72787.09277621837,386.6341572025645,3049.542900142499,-0.3186881996157937
0.0001901972473387,42166803.89207673,0.099123543236928,86.05319490429268,88.68425667839922,-151.88374146408617,208.10598953053915,0.0282431129857198,-97.007343548614,35795740.83004309,38866085.41425753,16372511.51680286,-65130.56187514755,-1193.641698843992,2832.8407570519566,2.397474191286193
0.0001936350132582,42166595.07989177,0.0993602190741504,85.90214298062111,89.91605206565771,-122.8850586724567,237.0963103608344,0.0231009929141639,-97.01841041643418,35792892.391160354,25429351.2672016,33641376.7309691,-39816.9811085292,-2452.7379900686847,1853.3913048777813,4.472256536391149
0.0002108876272163,42165476.73556054,0.0996802782354145,85.84089381295814,96.23998336882823,-99.06663734284048,260.9094996428814,0.0119198822413332,-97.02467354140114,35788742.82177794,5145876.114495485,41851710.83159272,-3648.208787743715,-3051.6036608358845,374.5652461874855,5.342310405052212
0.000233237174299,42164438.81204863,0.099901895544232,85.86422946286527,102.92072640515158,-75.68672357408433,284.28737719592306,-0.0023253392258111,-97.02485456067193,35783872.69170841,-16522963.369539795,38789503.9015562,33612.50884595709,-2828.5980036238834,-1205.6426844367586,4.767543806854196
0.0002622154403354,42164568.66116094,0.0999275619195207,85.8695915855487,105.66985465972276,-48.3558664483948,311.6216744389693,-0.0158799484567368,-97.0182035799563,35779086.41426342,-33739413.621960394,25276068.26409484,61866.1222274694,-1843.2917036713304,-2461.5049862761302,2.897260723995758
0.0002887020179518,42165906.81478716,0.0998704951399755,85.74537621408591,103.64972847637864,-16.129968934113897,343.86083690518944,-0.0252076500337107,-97.00551595529272,35776075.92561605,-41862468.95745768,4950350.597161483,73408.31842453392,-360.91838568271066,-3054.1983994006605,0.2324139725456356
0.000318081013758,42167128.90196411,0.0999751714518541,85.49858028846343,104.0441872771926,13.80218192397439,13.810881032010467,-0.0279155063684578,-96.98993943469551,35775966.87198851,-38700598.13787288,-16710115.123681746,65031.897907019695,1218.928836042843,-2823.6357947548995,-2.5070316088167144
0.0003167386048443,42166916.953674056,0.1003416602187119,85.27430526551014,102.82535170159274,45.32369748497379,45.34951410015635,-0.0233568259360599,-96.97654792324914,35779391.56165257,-25106278.45836392,-33866362.07715915,38932.73137569654,2470.01606075255,-1831.9740206609008,-4.575338852376735
0.0002960192690099,42165551.31634067,0.1007838462203511,85.19463887003705,97.9957409821468,80.31366399296809,80.34710378751403,-0.0127690754099195,-96.97036956132423,35785317.7887346,-4745629.122305552,-41895535.79160616,2144.7874939652,3055.118785986845,-346.96545789521895,-5.406227304626708
0.0002756143261644,42164446.51016276,0.1010442199151812,85.22369160324666,91.9982261376924,116.36618559254306,116.39447887724974,0.001063875002362,-96.9735936071803,35791473.09803897,16893589.40243451,-38637823.4684065,-35363.06291787477,2817.097135675036,1230.8933759740503,-4.770107434402197
0.0002513745362389,42164562.224186495,0.1010637828407893,85.22555719460216,87.83650773600152,150.61134012386586,150.62547196635458,0.0145347400149771,-96.984590029546,35795660.976536095,33983569.057541974,-24974832.330164105,-63402.21905969858,1820.6739937897453,2476.7810552137366,-2.836710068640254
0.0002203377419499,42165685.72248408,0.1010106957485016,85.10467691714196,84.17477081992803,-175.52240660805825,184.47562277522357,0.024147131114438,-96.9991900649598,35796811.07497912,41924615.326849855,-4587739.005995434,-74332.4706707821,334.3260179115495,3055.6944784693424,-0.1275456366770524
0.0001981135737891,42166797.25194248,0.1011118178582845,84.88591078013697,79.95013663007178,-140.99827469685516,218.98744059944528,0.0274243006574662,-97.01290337777516,35795152.88738231,38579822.06576225,17034654.873076137,-65132.49856278578,-1242.0361187943045,2812.005410834117,2.625489060056584
0.0001950401980233,42166921.59058043,0.1014537966670111,84.68752624125524,79.7189116225026,-110.48955704156448,249.48950873285509,0.0235534361741191,-97.02257577473172,35791664.78866837,24848670.32913203,34071018.53956745,-38224.88940569098,-2484.242146541898,1811.1172166309025,4.676887465724815
0.000202710786226,42165908.16457883,0.1019063322332902,84.61376278414478,86.53236735242774,-87.1490272444529,272.8277722696118,0.0135924136575623,-97.02675393280064,35787347.75658093,4426592.824937418,41932485.97349114,-837.508002659586,-3057.6981967398096,322.1593320858811,5.468204144529967
0.0002150351816039,42164621.41332952,0.1022301675034934,84.6553035325449,95.98317485946409,-66.5581250019422,293.41926514869533,0.0001801333167673,-97.02504964424512,35782879.0829768,-17187205.634384766,38498699.662427485,36931.45796317696,-2807.553402226496,-1254.0619110682665,4.779188504056441
0.0002367704526671,42164302.122290514,0.1022962486457952,84.68121300161071,102.2567660333032,-42.772129470393686,317.2094416816999,-0.0131730965745422,-97.01750928948034,35778837.898462705,-34169294.96767927,24691407.634717163,64829.95079437984,-1800.7405351095117,-2492.81306182999,2.7886482613792545
0.0002733440283674,42165411.599245645,0.1022446249455775,84.5444802724348,104.8916249252311,-15.185709468387614,344.80608283436777,-0.0230200381384884,-97.00487588288584,35776151.61022923,-41941547.03714876,4229068.633277424,75223.46654829453,-308.3189937137355,-3059.9320936210256,0.0285620540950557
0.0003101716071697,42166940.46775352,0.1024013505718896,84.24044622479069,106.62520248384364,13.465658201531834,13.473937966604248,-0.0268751829424821,-96.989608167058,35776084.25054613,-38407442.84747421,-17373613.73530591,65180.816058009885,1267.3383473977535,-2802.2248140200763,-2.7562050528892423
0.0003204511479485,42167277.70329353,0.1029273163427506,83.95209300190209,106.56186288287348,43.895626830659694,43.921094567533984,-0.0238300189659332,-96.97627515652684,35779405.58944001,-24519866.361937877,-34293339.852898814,37312.13848653593,2501.186359389708,-1789.202994625275,-4.806823329047869
0.0003061783865898,42166082.97685506,0.1035821708161365,83.85425304515232,102.10090932240269,78.53396278642683,78.56835064859176,-0.0147389863824127,-96.96994612052848,35785383.366397746,-4023971.412007755,-41971062.68432151,-890.3511945195623,3060.649027074366,-294.36622867875485,-5.558372730871395
0.0002901752787872,42164647.365643404,0.103993057202132,83.90990380821944,94.98781893739137,115.6746071198762,115.7045710839401,-0.0019708133516181,-96.9733017989912,35791814.24129296,17556040.4788155,-38341735.79924487,-39067.86395259325,2795.5035284862274,1279.1351063585162,-4.798958270532586
0.0002719581384018,42164329.8519777,0.1040628710903839,83.93741049937105,89.29806535859849,151.42235190305155,151.43725478289292,0.0111932460219664,-96.98500183048937,35796263.47838216,34408450.28688817,-24387171.61225352,-66822.53771584583,1777.8056077484334,2507.6650214621086,-2.729840345866089
0.0002439228083396,42165298.52407006,0.1040173853774917,83.80955057967188,84.51128422623786,-173.5784485918788,186.418426183742,0.0213856787524964,-97.00060587252642,35797382.10704574,41997796.60095946,-3866992.5459147287,-76557.24939459225,281.7547394485092,3060.9335461085207,0.0906993973735624
0.0002198434423652,42166615.27440924,0.1041581679115603,83.55757369537426,78.98057353723833,-137.7142063623356,222.2688470359657,0.026012674139998,-97.01500405337973,35795337.16794744,38281911.11036142,17694431.574034408,-65544.13734991236,-1290.176117285057,2790.2237952749856,2.89974967792557
0.0002128393150378,42167122.22697948,0.1046016730437136,83.32801777747947,76.57260849593385,-104.99749126105064,254.97895155125036,0.0239247529352273,-97.02455142788018,35791309.48795505,24259915.721806683,34492279.73024744,-36673.80641027686,-2515.0343869065127,1768.1652697155137,4.93551595129933
0.0002143302251289,42166370.937719725,0.1051930706020558,83.24953194243625,81.46801913340363,-79.73491577353177,280.24091575749884,0.015714256951787,-97.02779569990832,35786625.30392295,3705350.840123637,42001637.46609057,2308.6197242220496,-3062.8537029859845,269.551196362254,5.642488069047188
0.000216975385354,42164995.730793625,0.1056444962537955,83.31800102827506,91.02298720293018,-59.27608104814192,300.70254231345393,0.0035528350030914,-97.02486822118772,35782186.07663249,-17846710.149809916,38196676.65820129,40878.07002916029,-2785.634505188036,-1302.1759114176084,4.822013989095958
0.0002279066463909,42164247.39976656,0.1057882044102697,83.38913767414715,99.6137754879448,-37.85286595409796,322.13110461725586,-0.0093919333870203,-97.01651793898334,35778523.6585863,-34589115.78868428,24099220.030558385,68561.7284522967,-1757.6158468679664,-2523.430049767466,2.68721823742966
0.0002564115205882,42164930.27104776,0.1057640239973649,83.29024567051894,104.88803379943556,-12.942883205954304,347.05053363513537,-0.0198010908848447,-97.00385735905078,35776256.51952966,-42008249.39287275,3506255.5006464403,77769.49919195569,-255.6258496331656,-3064.7586251716884,-0.1923661620757478
0.000294144504611,42166506.67504527,0.1059516018213169,82.99094222439332,108.57149393780736,13.755287069788867,13.76330450833901,-0.0250726602308389,-96.98906152696274,35776322.556983106,-38102953.55592191,-18032167.15640281,65864.67800427324,1315.3709507635776,-2779.9647200045483,-3.041518651158971
0.0003142104519695,42167391.77219749,0.1065943148239736,82.67929167568975,110.30526919271628,42.41204658206181,42.43633805626918,-0.0239677289731233,-96.97603409889808,35779474.432794094,-23926243.68800192,-34710196.97465786,35921.672944843645,2531.6169880876723,-1745.87740744224,-5.085367354685146
0.0003079434790673,42166635.29676147,0.1074584437966732,82.57651066470913,107.19453325325875,75.70428841724018,75.73848667704924,-0.0168686951121012,-96.96953527052392,35785295.72818594,-3301116.665093171,-42034006.13383651,-4046.283501610874,3065.2878848344226,-241.65051944495184,-5.759335733495824
0.0002964693572979,42165072.04785111,0.108065294969302,82.67218324878907,99.79018302049305,113.0949681312133,113.1262137488086,-0.0056299373949554,-96.9726216253216,35791841.64318766,18213425.96033953,-38033884.17521183,-43221.329651335,2773.0982806748125,1327.0398572319673,-4.8683768936273015
0.0002803623678632,42164235.38207961,0.1082440366603688,82.76050182832309,93.30268932624412,149.57867199979992,149.59493482673966,0.0068898668469591,-96.98521251393828,35796293.00691926,34822779.51575142,-23791837.72774096,-70927.54558260665,1734.4439590788636,2537.842947162087,-2.646425436471698
0.0002588293154557,42164862.89133393,0.1082234869532307,82.66763683030939,87.56161092572059,-174.5020486624436,185.49511055613343,0.0175415750409075,-97.00111541122094,35797589.21564442,42058273.24956075,-3144392.5698151323,-79550.49054583997,229.0939795889456,3065.2936692829244,0.309748395802681
0.0002359733543729,42166222.97694051,0.1083889592770333,82.42081249597312,81.0888521514466,-137.69979928555713,222.2820059825945,0.0236517173770868,-97.01593552043114,35795446.42745756,37972274.33564216,18349743.358402178,-66627.81470601633,-1337.9556637035143,2767.605307103824,3.1995176275928072
0.0002275878592807,42167084.75124519,0.1089037408337818,82.18439712812737,76.6242354031232,-102.91898249867288,257.0555996207325,0.0237068294427297,-97.02550520225812,35791095.396842465,23663476.54415756,34903907.739607915,-35538.43012524961,-2545.0875848943515,1724.650709408411,5.238363946094546
0.0002267029100789,42166718.19878071,0.1096100921537861,82.10984625940486,78.91214353571154,-75.05317188572654,284.92172699868746,0.0177470062656429,-97.02815323955026,35786117.660541736,2982551.609385495,42058634.40145242,5393.40145260643,-3067.0867202044205,216.82384376862268,5.868912444004942
0.0002227252743159,42165450.370979495,0.1101850741823241,82.20743878719283,86.9423777054774,-53.09969761784187,306.87988915031724,0.0073536487027054,-97.0242998318849,35781675.93620803,-18501246.11473443,37883395.866227016,45129.050366453725,-2762.8693527897435,-1349.9275871515022,4.912204934554514
0.0002221293278487,42164396.85400284,0.1104207140065745,82.33582265215655,96.24356071176427,-32.44489579637509,327.541445153499,-0.0047729068024365,-97.01531381899564,35778356.45555453,-34998882.9833591,23499847.18608426,72887.60908913396,-1713.9586545185662,-2553.305170577998,2.617382621623601
0.0002378250050168,42164556.35672979,0.1104307742141459,82.3114328867373,103.72494316847298,-9.81623652722853,350.17911582643484,-0.0155332090750516,-97.00278605297156,35776538.45236078,-42062673.49616182,2782371.303793918,81059.51406844638,-202.8627624531565,-3068.668484146419,-0.4038124898807048
0.0002689023913652,42165893.58079987,0.1106094016139433,82.07433913042479,109.57778341486473,14.651725190461198,14.65952189364322,-0.0222442321733534,-96.9887663615959,35776786.98410952,-37787456.29638092,-18685321.408984225,67277.98369914325,1362.9894522256195,-2756.867177330185,-3.3399769652267537
0.0002934623654016,42167147.17463814,0.111278997717315,81.78697492476255,113.52584115389624,41.07119079252595,41.09329057744737,-0.0233167153062068,-96.97643544304032,35779682.708963,-23326004.785858545,-35116634.681217134,35095.74997802357,2561.273813564367,-1702.0274498851293,-5.395680283445632
0.0002949800285637,42166998.984970994,0.1122795098073267,81.69357748771444,112.59375932910908,72.17526915661769,72.20745241273745,-0.0186063632645988,-96.9698852459102,35785057.83409074,-2577835.5447535235,-42084316.728518695,-6915.6173103930205,3069.0233223705004,-188.854344740045,-6.004584573066453
0.0002873942172476,42165605.103222445,0.1130780644664073,81.83194011059697,105.84968587840191,108.86176891517697,108.8929297888872,-0.0093796625758174,-96.97225367364167,35791388.85140592,18864995.527431834,-37714434.96467212,-47429.20705046489,2749.8980067864195,1374.5876244383544,-4.986671231996486
0.0002832963883301,42164433.76613812,0.1133753321483438,81.9931314355326,97.9058204296951,146.7287677804872,146.74657201669692,0.0020327661507068,-96.98342218227508,35796284.82128878,35227587.17766539,-23188214.022144727,-75419.23449270544,1690.4918297004608,2567.338779974392,-2.6048650902083894
0.0002712398515486,42164578.349788174,0.1133885636785489,81.97406355115834,91.42819061293696,-176.68892132996518,183.30928408410023,0.0127939511423836,-96.9995437224674,35797858.983488485,42106467.0064431,-2419329.2924759686,-83181.24440330846,176.27548651999606,3068.754051810248,0.5024988934175455
0.0002532253586351,42165774.37624421,0.1135488560285971,81.77177366446548,84.58400458775573,-139.55871105850116,220.4224707438814,0.0202381550348529,-97.0149665205534,35795764.80933878,37650975.51152021,19000982.86736539,-68459.50846730928,-1385.4071514794057,2744.114841228143,3.495652001522278
0.0002457960962928,42166875.31337077,0.1140809498049532,81.55326103449963,78.74101820720804,-103.4164950919504,256.5561093834932,0.0225317020348033,-97.024958729254,35791145.56971432,23059272.8529576,35306049.00602713,-35089.07396010564,-2574.4122928879365,1680.5413690157484,5.561797424771216
0.0002459060512199,42166940.88613951,0.1148489330160806,81.48822958490531,78.44488417008387,-72.97607775229162,286.99697578581583,0.0191440027074807,-97.02739015990296,35785770.446970105,2258071.235737737,42103398.21256899,8015.23889977988,-3070.4002894128203,163.94514425357795,6.135452097623636
0.0002401513784059,42165963.13054596,0.1155138301993743,81.60786638914418,83.90096334049235,-48.47131816237418,311.50807611509833,0.0109887404871358,-97.022708435589,35781113.86632646,-19150933.20576529,37558511.22600045,49248.131107764304,-2739.251769695501,-1397.360708678,5.052304798986581
0.0002309135806712,42164803.728212185,0.1158312309655474,81.78756267151894,91.90658705810704,-26.57337186934454,333.41478803143485,0.0001841154259969,-97.012812952306,35777959.28671541,-35398589.90137055,22892581.55265752,77440.19831408662,-1669.7369579644446,-2582.492895612092,2.5952209084650737
0.0002320877451798,42164490.9185832,0.1158700676550117,81.8472070440886,99.8457175876049,-4.4869154326920615,355.5110033773416,-0.0105090740309566,-96.99995887537229,35776598.06304223,-42104464.21723385,2056350.3887710888,84877.75364660624,-149.9648333001705,-3071.701243015113,-0.580726850499571
0.0002496911850702,42165372.76829254,0.1160003926462801,81.70341270717152,107.25704811264976,18.33010619675773,18.339107246225478,-0.018416713832445,-96.9864528760219,35777241.911975,-37460072.3867511,-19334273.494246382,69399.2468031807,1410.2667548884274,-2732.925490708332,-3.623737684571362
0.0002706194498758,42166694.06038033,0.1165945342022043,81.47508067259906,113.439611264753,42.45749980768134,42.478438596115154,-0.0216394910522913,-96.97502254928284,35780139.589138106,-22717870.608010724,-35513622.93992873,35006.11396882006,2590.187106978632,-1657.6011905041255,-5.712729471648616
0.0002770651416538,42167136.55859549,0.1176077039922017,81.3994683033289,115.29077501037422,70.76110803613619,70.79108767536114,-0.0195006964843505,-96.96895435429248,35785152.79521291,-1852871.3067828023,-42122556.78360032,-9169.49515852724,3071.8201744138696,-135.92591557344463,-6.27617521630979
0.0002733733367035,42166201.31516386,0.1011840927683244,79.10700678250235,112.92746948639568,105.49671147018928,105.52689614769469,-0.0059016806710961,-96.97104558861004,35791147.091305055,19511623.092460148,-37383725.60603147,-46312.68544427038,2725.840511400842,1421.784976699533,-4.2525986280559165
0.0002746680927068,42164881.94698983,0.1015866244911097,79.39413256422165,104.78699197396269,143.43306039564297,143.45180660886274,0.0113746132035571,-96.98162643255677,35796047.76760271,35621763.92869507,-22577576.762595784,-69446.94671198669,1646.038883032581,2596.104093311202,-2.021424536487174
0.0002731110067014,42164513.527110815,0.101627363725059,79.48355952750646,97.75127227048972,-179.5354016485414,180.46434466699603,0.0253750877748041,-96.99751722339292,35797891.74565163,42141962.63225637,-1693193.3746212022,-74041.19678636355,123.3954492512314,3071.3300817950712,0.7791112901538099
0.0002632922362853,42165341.02459823,0.101759299148412,79.3361342078271,90.9269362586452,-142.47913552230145,217.502493575798,0.0325845950955927,-97.01326069528494,35796010.30937721,37318212.15951173,19647043.00740419,-58676.86176837493,-1432.4595889469863,2719.811073639739,3.394029427363213
0.0002589775077705,42166491.21057741,0.1022601541605708,79.13580819743412,84.4579002120211,-105.7279352042775,254.24350176922357,0.0312656134077089,-97.0237438678898,35791316.96582205,22447898.59469769,35698094.46699214,-27337.6635534204,-2602.9687171285777,1635.913705732475,5.112773558870682
0.000262159489003,42166939.99792812,0.1030235644592002,79.09086393005981,82.14965203767277,-73.29493965674658,286.6762841974669,0.0218912689619956,-97.0262862972064,35785628.10842887,1532692.049449083,42135896.90066148,11632.480497565482,-3072.781602154014,110.99819981295688,5.463099931773961
0.000259247025014,42166371.86460249,0.1037122300443714,79.25650295542052,85.07712144559714,-46.3080159185059,313.67049883974704,0.0070161411566989,-97.02110046481565,35780685.06718767,-19795004.35362704,37222597.96646113,47763.3009283348,-2714.800428468576,-1444.3913894671396,4.340602661912743
0.0002472760410817,42165324.56279697,0.1040639734529408,79.51038964279961,90.92997759804908,-22.33261542288676,337.6566144022321,-0.0094022887861681,-97.0103812089154,35777543.513921365,-35787741.98765548,22278551.16670221,71280.29896787055,-1625.0080098205374,-2610.92816714199,2.038775520697292
0.000237415424464,42164694.55131857,0.1041106199311027,79.66048229467397,97.67021403911494,0.8613731019028158,0.8617822144141329,-0.0230604484767211,-96.99702070845052,35776548.137702405,-42133642.45289356,1329629.382790462,75750.40396914088,-97.0149664249456,-3073.8402329134565,-0.829050747331965
0.0002394254240444,42165044.98197825,0.10417757578419,79.60232509905708,104.98663714867703,23.687832249452555,23.69885782820716,-0.0304580394536692,-96.98381098334538,35777663.55143877,-37121421.887191445,-19977686.97501512,59831.64718734632,1457.1252664888088,-2708.1835796520863,-3.4946069589566564
0.0002494661638992,42166130.56063218,0.1046389378299767,79.42967011115137,112.43026958278416,46.49973569557737,46.52047612790465,-0.0298208091474161,-96.97334507001108,35780754.09479171,-22102912.236331526,-35900314.81445591,27654.138183906303,2618.312118015236,-1612.685903398209,-5.240949910708831
